u,v,key,length,flood_count,Degree,Mean Shortest Path Length,Closeness,bet,Eigenvector,Pagerank,district
25938566,8953195914,0,1099.104,0,3,68.88292934502321,0.014513641400377347,0.003438781387924907,-5.458392864829205e-18,0.00026778784662079736,JARAGUA
25938566,941968959,0,360.204,0,3,67.88550799381125,0.014726885968244322,0.004125114230647691,-8.315555752168468e-18,0.00023561232417999498,JARAGUA
26114333,1422075070,0,1044.166,0,4,48.72202166064982,0.020519307307985436,7.82889174208499e-06,6.808832854451603e-11,0.00028420341642013347,JARAGUA
26114333,26114340,0,313.735,0,3,47.73491490458999,0.020943624538127443,0.0006875190384412819,1.1014268848611699e-10,0.00022608179376793435,JARAGUA
26114340,29020076,0,1364.8010000000002,0,3,46.74342444559051,0.021387866785089728,0.0013686326200026762,4.5910760376756216e-10,0.00022177592239196528,JARAGUA
26114345,2477805279,0,332.461,0,4,50.70783909231562,0.019715731394136644,0.0013769359900321601,6.339133595309407e-12,0.0003315753751375873,JARAGUA
26114345,29031063,0,567.4600000000002,0,4,49.71248066013409,0.020110485774308167,0.0020627943544675453,1.730070057092364e-11,0.00029322621757644964,JARAGUA
26114345,7196543578,0,1695.8349999999998,0,3,49.71402784940691,0.020109859900099072,2.372391436995452e-06,1.221616879242053e-11,0.0002354650595653716,JARAGUA
26114396,2477805279,0,192.423,0,2,51.70706549767922,0.01933472970277279,0.0006887052341597796,1.531395295478563e-12,0.00019186685552196632,JARAGUA
26114396,2477805279,1,247.972,0,2,51.70706549767922,0.01933472970277279,0.0,1.5313950296016268e-12,0.00019186685552196632,JARAGUA
29019773,29031084,0,644.468,0,4,48.71841155234657,0.02052082781982745,9.015087460582717e-06,5.0067010345188435e-11,0.0002788098917163889,JARAGUA
29019773,1422075070,0,612.255,0,4,48.718927282104175,0.020520610590053563,0.001381206294618752,5.5795008402784385e-11,0.00027628894144812787,JARAGUA
29019785,1422075070,0,834.969,0,4,47.73001547189273,0.02094577437775869,0.0020611336804616485,1.451216312808385e-10,0.00027692277804635177,JARAGUA
29020076,29264737,0,895.727,0,4,46.738782877772046,0.0213899907863594,0.007516210550688991,4.863226153020273e-10,0.0002779339425822755,JARAGUA
29020078,29031057,0,339.847,0,4,48.71841155234657,0.02052082781982745,0.0007046002567876492,4.509589218536189e-11,0.0002706980546614654,JARAGUA
29020078,29264737,0,466.01,0,4,47.727694687983494,0.020946792876901797,0.005474293240867005,1.3832937109963195e-10,0.0002717546349328674,JARAGUA
29030757,29031063,0,951.2019999999999,0,4,48.7207323362558,0.020519850322061616,0.0027412983054482445,4.4367782776232895e-11,0.00027598711341116056,JARAGUA
29030767,29031057,0,1123.4130000000002,0,4,49.71093347086127,0.020111111687476334,6.168217736188175e-06,2.6825389188401985e-11,0.0002748257955569314,JARAGUA
29031057,29031063,0,388.979,0,4,49.71041774110366,0.020111320333857256,1.5420544340470436e-05,2.599299966907204e-11,0.0002750441790006277,JARAGUA
29031084,29264737,0,740.0899999999999,0,4,47.727694687983494,0.020946792876901797,0.001370293294008573,1.388986548858609e-10,0.0002777540148253894,JARAGUA
499611064,8709863658,0,15.257,0,5,35.978855079938114,0.02778693576824391,0.06488087273638271,7.494529912140831e-06,0.00026930130772532564,JARAGUA
499611064,499611080,0,570.335,1,6,35.38886023723569,0.028250193095206867,0.0070977207012029924,1.3372001056461935e-05,0.00031296170867756265,JARAGUA
