u,v,key,length,flood_count,Degree,Mean Shortest Path Length,Closeness,bet,Eigenvector,Pagerank,district
25702039,4484722070,0,77.618,0,4,28.435160142348753,0.03516272270809033,0.0006102709566551208,3.3612235995236493e-16,0.0001445372823670337,PENHA
25702039,5474061764,0,166.02700000000002,0,4,28.093523131672598,0.03559032616020714,0.0004655021379469574,8.357988789270592e-16,0.00014322317272914142,PENHA
25702039,6133769672,0,681.2300000000001,0,4,28.005266903914592,0.035702486060070045,4.9270060148576604e-05,9.269391625356782e-16,0.00014419714036579753,PENHA
25781638,5474061764,0,374.387,0,4,27.653523131672596,0.03615661000895679,0.012325509473711468,2.8037757324804283e-15,0.0001419565748514317,PENHA
25781638,1706412947,0,85.077,0,4,27.11473309608541,0.03687506890451016,0.012169009688301263,1.1504244009011e-14,0.00013915673701653063,PENHA
25781638,6133769672,0,166.14000000000001,0,4,27.597722419928825,0.0362297162074337,0.0005816821563219961,2.8951459251392107e-15,0.00014293054248808783,PENHA
25781742,2108104549,0,150.424,0,4,26.551316725978648,0.03765755429625301,0.0011525892024880425,2.5444452083536448e-14,0.00013794975498980625,PENHA
25781742,1706412947,0,65.47200000000001,0,4,27.243701067615657,0.036700507348983995,0.005738528222490036,1.5647809343002756e-14,0.00013813444192082056,PENHA
26129041,5474061762,0,80.054,0,4,29.779928825622775,0.03357488384543317,0.0021973404073669426,2.044767894849359e-17,0.00014387984961980091,PENHA
26129041,2072385785,0,111.504,0,4,29.811957295373666,0.033538812676372425,0.008717846180610138,1.8734350806414392e-17,0.00014622923041082814,PENHA
26129041,5474061761,0,35.391000000000005,0,4,29.473309608540927,0.03392417290509539,0.01080647962987149,5.813908925085569e-17,0.00014457241351687608,PENHA
26129071,26129096,0,401.5949999999999,0,4,29.890960854092526,0.033450167631819565,5.0139020645024165e-05,2.87078374948659e-17,0.00014753962495496397,PENHA
26129071,26129192,0,1283.6000000000001,0,3,29.960711743772244,0.03337229301481418,0.0,2.4006317976271343e-17,0.00011775179326736649,PENHA
26129071,4484722070,0,332.325,0,4,29.051957295373665,0.03441618893625362,0.00036670132950086993,8.083696582940975e-17,0.00014766971047600584,PENHA
26129075,2074982385,0,58.697,0,4,30.37138790035587,0.03292103918747276,0.0018029192380293957,-7.595507622777206e-18,0.00014315192346353906,PENHA
26129075,2074982391,0,52.094,0,4,30.426761565836298,0.03286112618597601,0.00040649972023816815,-9.981863418266548e-18,0.0001431842237486562,PENHA
26129075,4484722068,0,174.183,0,4,29.502633451957294,0.03389045431736596,0.0019667182916097608,8.1734339859321e-18,0.00014302067689656752,PENHA
26129096,2057821462,0,333.896,0,4,30.66918149466192,0.03260138036026753,0.0019725403269359593,1.8899870209306657e-17,0.00014375132275914925,PENHA
26129096,2074982385,0,335.199,0,4,30.56085409252669,0.03271694070520285,0.00185835891770275,5.460822211099734e-18,0.00014416748987079736,PENHA
26201246,2057821508,0,104.649,0,4,32.67786476868327,0.03059739852414598,0.05874703021888333,-2.1438217403801786e-18,0.000139018823427939,PENHA
