u,v,key,length,flood_count,Degree,Mean Shortest Path Length,Closeness,bet,Eigenvector,Pagerank,district
582506,151255600,0,148.211,0,4,28.738359201773836,0.034788982331610215,0.024510185453799294,2.2357896717372215e-14,0.0002201126042938796,LAPA
582506,151254721,0,298.201,0,4,28.372283813747227,0.035237849623707594,0.008810337934889513,2.2628307502248833e-14,0.00022054248984353347,LAPA
582506,1694816094,0,81.684,0,4,28.349445676274943,0.03526623701664373,0.032957231000007074,9.574358481373227e-14,0.00022192186950818925,LAPA
587958,2348728256,0,992.3880000000001,0,3,27.7609756097561,0.03601380169645852,0.001073293520791911,2.1932592521110718e-11,0.00018528508060946774,LAPA
25765138,25765539,0,307.766,0,4,26.949667405764966,0.037097981784224514,0.002124917745119544,1.133554535189602e-09,0.00023021977511611632,LAPA
25765138,939852879,0,271.664,0,4,27.085365853658537,0.03691211984773444,0.0017682588145391252,4.716374403386952e-09,0.0002366028718920695,LAPA
25765138,1754402344,0,680.9419999999999,0,4,27.517073170731706,0.03633301638974392,0.0007009354060383928,1.4063575407765118e-09,0.00023754063672735113,LAPA
25765152,293818927,0,8.529,0,4,28.49290465631929,0.035088674972568734,0.016114438650241637,5.126294176987765e-08,0.00021069061420548539,LAPA
25765152,13482736657,0,49.988,0,4,28.134811529933483,0.03553527520332892,0.01797092245752818,4.7664278098048026e-08,0.00021759225967976574,LAPA
25765152,2130308393,0,230.853,0,4,28.4470066518847,0.03514528901914323,0.0023475808220535066,2.0387939507237248e-07,0.00022232574024675744,LAPA
25765539,25765635,0,198.02499999999998,0,4,26.927050997782704,0.03712914089969615,0.0019955653121440046,2.6253186081149777e-10,0.00022695682303913462,LAPA
25765539,25765704,0,366.466,0,4,27.084257206208427,0.03691363078182562,0.0005527881751091425,2.587134623407399e-10,0.0002266296904322137,LAPA
25765561,293819499,0,303.299,0,4,28.036141906873613,0.035660337068876884,0.00026445386297221376,5.6593284571941515e-11,0.00022055174354656352,LAPA
25765561,25765635,0,165.04,0,4,27.435476718403546,0.03644107520972409,0.016477731038923363,8.16854516705312e-11,0.00022410040928639668,LAPA
25765561,4663903407,0,25.442,0,4,28.383148558758315,0.03522436097743891,0.016542075582506068,9.485330213481251e-11,0.00021908362153920188,LAPA
25765635,5591073991,0,445.096,2,4,26.94190687361419,0.037108667742041676,0.01844565694231191,6.479542288421871e-11,0.00023124999605053924,LAPA
25765704,2488893957,0,577.027,0,4,27.18470066518847,0.03677724036116571,0.00038562503095613784,6.05491355739964e-11,0.00022664546012434619,LAPA
25765704,25765828,0,997.352,0,4,27.01640798226164,0.037006335970585336,5.549993278095791e-05,5.973296507359088e-11,0.00022702453403431654,LAPA
25765802,25765807,0,221.466,0,4,26.98181818181818,0.037053776872000524,0.03137117116798393,5.4462798381694416e-12,0.00022757467148713914,LAPA
25765802,2348728256,0,189.127,0,4,27.38558758314856,0.03650746099474532,0.001954658987185928,1.0796351055095502e-11,0.00023308039999073008,LAPA
25765802,5591073991,0,241.034,0,4,26.87538802660754,0.0372005148175038,0.030884496458617836,1.699399684133113e-11,0.000233002017581295,LAPA
25765807,2488892912,0,194.75799999999998,0,4,26.83370288248337,0.0372583044124938,0.002342052940302415,2.6303642637436864e-12,0.00022413678111392525,LAPA
25765807,929471686,0,120.15299999999999,0,4,27.252328159645234,0.036685976502750024,0.03275115156832639,1.5010000082376584e-12,0.00022414959134213627,LAPA
25765828,25766056,0,1519.075,0,4,26.909756097560976,0.03715300379852179,1.326691620261942e-06,1.4122846270915464e-11,0.00023458841539908377,LAPA
25765828,2488892991,0,252.28199999999998,0,4,27.00820399113082,0.03701757698654429,0.0006089514537002314,1.6720748389379586e-11,0.00022660443390327815,LAPA
25766062,1853394737,0,221.76,0,4,27.224390243902437,0.03672362398397159,0.004141710123187739,4.524112259222433e-14,0.00021958901667122588,LAPA
142792264,8973852753,0,68.66,0,6,29.07161862527716,0.03439018251431971,0.03778815741992089,8.949738097849208e-13,0.00027304387109417986,LAPA
