u,v,key,length,flood_count,Degree,Mean Shortest Path Length,Closeness,bet,Eigenvector,Pagerank,district
25798409,25799504,0,521.977,0,4,36.79494190020506,0.027173004402667608,3.520194652683515e-07,-3.940518036129223e-19,0.00017586520810466594,PIRITUBA
25798409,2348728323,0,575.784,0,4,36.73017771701982,0.02722091697876201,0.00024629628586608993,9.560885659430961e-18,0.0001767541413306104,PIRITUBA
25798409,2348890954,0,177.125,0,4,37.00751879699248,0.027016918473643382,0.00046208421807558935,-1.1028802804930627e-17,0.00018247025275914262,PIRITUBA
25799504,2348728323,0,56.684,0,4,36.66233766233766,0.027271286611853757,0.0012426287123972807,8.304442531683169e-18,0.00017497365753922463,PIRITUBA
25799504,2348890958,0,231.071,0,4,35.92139439507861,0.027833805872167147,0.0014577126056762434,1.6761092521543533e-17,0.00017398354041319085,PIRITUBA
25799531,25800958,0,321.2490000000001,0,4,35.67327409432673,0.028027399885035446,0.000935433059039766,1.586033559305178e-16,0.0001767390315843128,PIRITUBA
25799531,2348728323,0,96.154,0,4,36.32177033492823,0.02752699301357296,0.0012957836516528018,3.435826346482138e-17,0.00017761309070824245,PIRITUBA
25801156,453583249,0,430.125,0,4,33.978127136021875,0.029425668879501106,0.04880878959749625,3.0188502131550335e-15,0.00016517511744340495,PIRITUBA
26128002,26128024,0,524.297,0,3,37.00222146274778,0.02702078628594651,0.0008119915665523307,-2.8284436071067145e-18,0.00015778326990735923,PIRITUBA
26128002,4484722291,0,579.354,0,2,37.95745044429255,0.026340787027241172,0.0003391120848751786,2.070513691657524e-18,0.00011443357297539491,PIRITUBA
26128024,389152610,0,1058.788,0,4,36.03503075871497,0.027746032047117515,0.0015580381532777237,1.0797937308565167e-17,0.00019005508163850158,PIRITUBA
151255240,151255242,0,56.159,0,4,35.41968557758032,0.028228063065670893,0.02022422231859733,1.1667709062596168e-17,0.00016716280657637752,PIRITUBA
151255240,4013621238,0,69.277,0,4,35.80365686944634,0.027925335166067686,0.019179663225324373,-2.957327286968616e-18,0.00016621698927872774,PIRITUBA
151255240,4013621245,0,179.92100000000002,0,4,35.23188653451811,0.028378529127885264,0.001012407982111779,-1.1612826199927608e-18,0.00016871533988822268,PIRITUBA
