u,v,key,length,flood_count,Degree,Mean Shortest Path Length,Closeness,bet,Eigenvector,Pagerank,district
25785158,25786152,0,257.89700000000005,0,4,30.639648205371998,0.03262969255475132,0.002470525105041146,1.686568082553761e-14,0.0002459975690115822,LIMAO
25785158,5511633552,0,733.827,0,4,30.662229617304494,0.03260566219107569,7.581204771894579e-06,2.295367811332298e-14,0.00024525826272286347,LIMAO
25786152,1964865191,0,243.424,0,4,29.943665319705254,0.033388106975304234,0.0018948273676754012,3.8024218892733846e-14,0.00024211105542838772,LIMAO
25786152,1964864848,0,237.26999999999998,0,4,30.289755169954837,0.03300661544860275,0.0024674452406025634,1.969274549183903e-14,0.00024644361147419517,LIMAO
25789638,5511633563,0,306.95300000000003,0,4,27.27073924411695,0.03666062338749041,0.004185772684682294,5.716475557099895e-12,0.00021635785492689444,LIMAO
25789638,453636273,0,215.683,0,5,26.615640599001665,0.03756296216911371,0.004273193452208204,1.0914581725896717e-11,0.0002549100649206175,LIMAO
25789638,1964865239,0,125.476,0,4,27.291181364392678,0.0366331632030937,0.007895824769928204,3.73596844164006e-12,0.00022280212671093517,LIMAO
148590321,494732127,0,38.913000000000004,0,6,26.6135013073449,0.03756598161892768,0.011396919898648768,5.709827167415026e-08,0.0002928580864736833,LIMAO
148590322,148593274,0,25.168,0,6,27.696695982885668,0.03609680741503605,0.05146903610904142,8.388349308107051e-10,0.0003136536190561969,LIMAO
148591341,6351070958,0,100.236,0,4,29.253624910862847,0.034175672381571466,0.003745588982614165,2.5498274647040603e-11,0.00023641905013244233,LIMAO
148592569,6351070960,0,308.938,0,4,28.662705015450438,0.0348802494526637,0.03822940962552402,3.8230035758119117e-11,0.00023543695953482448,LIMAO
148593274,2545344456,0,91.21000000000001,0,5,27.57784644639886,0.03625237028098604,0.04935151085119161,5.201454056789602e-10,0.00028086988953537255,LIMAO
148593274,453635877,0,137.13400000000001,0,5,27.385547896363203,0.03650693076181962,0.029851467614633146,1.0662104764402473e-09,0.00027470509300157696,LIMAO
148593274,6351070945,0,112.871,0,5,27.474209650582363,0.0363891196013289,0.04230715014220682,5.116643676569919e-10,0.00026917351616948405,LIMAO
148595975,6351070958,0,106.96,0,4,28.927501782743047,0.03456096238229059,0.00324617711826561,1.2088193409642657e-11,0.0002325943081415254,LIMAO
148595975,462045700,0,90.42399999999999,0,4,28.67910625148562,0.03486030185739269,0.0036174192394393227,1.2409510688433072e-11,0.0002253083215216071,LIMAO
148595975,453635930,0,14.422,0,4,28.845257903494176,0.03465950293361461,0.006924009083230967,6.489349785022682e-12,0.00022941065834758336,LIMAO
148596286,453636247,0,191.686,0,5,27.413596386974092,0.03646957833675832,0.007095296928545961,5.100507968182668e-11,0.00025669964201360703,LIMAO
148596286,6351070945,0,52.054,0,4,27.46422628951747,0.03640234719842135,0.008433616483434474,1.411098774929687e-10,0.0002202251949600797,LIMAO
148596286,6351070971,0,76.437,0,4,27.951271690040407,0.03576804347271475,0.00771198055420976,4.471032719263922e-11,0.00022224399164529556,LIMAO
148597576,5680680663,0,5.418,0,4,26.496553363441883,0.03773178674274026,0.030081983622228567,2.4960365928076732e-08,0.00023752919501187324,LIMAO
148597576,2523209305,0,107.223,0,4,27.11956263370573,0.036864986151526835,0.002063272261200934,6.558695706132854e-09,0.00028588937969205086,LIMAO
148597576,1452923458,0,107.055,0,4,26.714998811504636,0.037423258297001515,0.028861409653953538,6.6517148319621495e-09,0.000255174609383467,LIMAO
151260686,2390302842,0,344.4509999999999,0,4,27.904920370810554,0.03582745579065726,0.0009573640151008122,6.091642058419723e-13,0.0002284013286868522,LIMAO
151260686,1964865705,0,87.718,0,4,27.542666983598764,0.0362986743993372,0.04323276786232532,1.1173946115744925e-12,0.0002223452286126061,LIMAO
165156084,1437953779,0,818.6549999999999,0,4,27.78749702876159,0.03597885408290705,0.008162351500190122,1.333945495932749e-12,0.00022614890104407813,LIMAO
312672450,2386665126,0,60.56399999999999,0,6,26.419301164725457,0.03784211757508142,0.022205822602177464,1.0073977276747527e-14,0.0002835825572094579,LIMAO
312672450,3490871138,0,176.279,0,5,26.816734014737342,0.03728128490134553,0.01143174605806966,7.924767045467867e-15,0.00024338803806121968,LIMAO
312672450,4386559785,0,21.556,0,5,27.254338008081767,0.036682685179532354,0.02701278025285687,5.432435637544398e-15,0.00024648872305891987,LIMAO
312672451,2386710963,0,81.262,0,4,27.483004516282385,0.036377474680205156,0.0005633782796114158,3.999923302491435e-15,0.00022842497112899945,LIMAO
312672451,312672452,0,88.285,0,4,27.932018065129547,0.035792698493745216,0.010649934315968031,3.939150442031152e-15,0.00022862247741490426,LIMAO
312672451,2386710957,0,24.636,0,4,28.0432612312812,0.03565071453999898,0.01101075228058039,2.9442355496723138e-15,0.00022582989341477872,LIMAO
312672452,312672454,0,137.265,0,4,27.541240789160923,0.03630055408834343,0.041436733069333674,8.914927790499022e-15,0.00022226159460902377,LIMAO
312672452,2386710963,0,20.387999999999998,0,4,27.268124554314237,0.03666413870655613,0.031231009970468838,4.954895632398581e-15,0.00022776401117999523,LIMAO
312672454,2140645115,0,20.034,0,5,27.952222486332303,0.035766826820868236,0.04003207797269108,2.164927193328875e-14,0.00025475655957280554,LIMAO
312672454,2140799369,0,21.732,0,4,27.6180175897314,0.03619964024133093,0.0011665578842752784,1.6594468241643086e-14,0.00021546048188188807,LIMAO
312672456,462045630,0,87.901,0,4,27.98407416211077,0.035726116759676886,0.0015773644178523158,3.5949915251697965e-14,0.00021406974583506125,LIMAO
312672456,2140652796,0,23.622999999999998,0,4,28.110767768005704,0.03556510121594426,0.016091107128346244,3.803379959083297e-14,0.00020636008052182125,LIMAO
312672456,2140645115,0,109.713,0,5,27.973853101972903,0.03573917033461924,0.014966482782965506,2.936558960205785e-14,0.0002514838642018829,LIMAO
312672458,2140763304,0,15.71,0,5,28.146184929878775,0.035520348616260314,0.02245268558256228,1.0965981133175971e-13,0.00024996845345579585,LIMAO
312672458,2140652796,0,102.88,0,5,28.10791537913002,0.035568710359408034,0.010110484213917907,8.171010099839615e-14,0.0002452340983579358,LIMAO
312672458,11191431045,0,61.399,0,5,27.991205134299975,0.035717015259980125,0.029005689457268658,1.332985205292425e-13,0.0002486475899168337,LIMAO
312672463,3490871113,0,203.59799999999998,0,5,29.83884002852389,0.03350540101328745,0.0021511668540250867,1.3338996132459683e-14,0.00026837229579917336,LIMAO
312672463,462044498,0,63.38699999999999,0,5,29.83313525077252,0.03351180801223826,0.014694270149124666,2.8941505022759724e-14,0.00026994444589865534,LIMAO
312672463,2140625736,0,65.778,0,5,30.23413358687901,0.03306733755257675,0.007245025722790879,1.4159974131423427e-14,0.0002816107017701359,LIMAO
312672469,2390265500,0,105.81700000000001,0,4,29.843356310910387,0.033500330542966604,0.008184621289207562,4.00109604601114e-15,0.00023354550504349096,LIMAO
312672469,3490871113,0,256.962,0,4,29.90801045875921,0.03342791063637014,0.0021028366736042586,4.890324351005641e-15,0.00022692181492885627,LIMAO
312672469,11527985648,0,92.057,0,4,29.96054195388638,0.03336929960966012,0.005895334360744521,2.6100769970072678e-15,0.00023094964613696315,LIMAO
312676123,312676287,0,43.632,0,5,28.329213216068457,0.03529086012032119,0.008453517145960699,3.008337414996081e-16,0.0002557162891455205,LIMAO
312676287,2386665144,0,43.717,0,5,28.08485856905158,0.035597911182957694,0.020413815324220885,6.925762067963906e-16,0.0002564747784386345,LIMAO
312676287,2386665232,0,18.641,0,4,28.056096981221774,0.03563440422936153,0.029093110224794567,2.754661882727522e-16,0.0002175752082853116,LIMAO
453567995,462044497,0,62.327,0,4,30.56738768718802,0.03270682830859196,0.0040824787696652305,2.6843806062095412e-14,0.00024214761080232377,LIMAO
453567995,2140625736,0,27.929,0,4,30.81126693605895,0.0324479451949114,0.007592813491701542,1.1118756445064264e-14,0.00024797154926352316,LIMAO
453567995,2140626452,0,7.387,0,4,31.344425956738768,0.03189601565225304,0.011864111642716772,1.3057966140406947e-14,0.0002564797485206641,LIMAO
453568009,453568018,0,12.479,0,4,30.38602329450915,0.032902044839401096,0.01675991153681682,8.334401540473784e-14,0.00023456105154993445,LIMAO
453568009,2140620123,0,155.519,0,4,30.356073211314477,0.03293450684373728,0.011013358319720728,7.872810055119963e-14,0.00023962872626814667,LIMAO
453568009,453568020,0,52.641999999999996,0,4,29.442120275730925,0.033956871705028945,0.022220274273773887,2.806784706709004e-13,0.0002267281305580328,LIMAO
453568018,2140620129,0,89.531,0,4,31.260993582125028,0.03198114283541802,0.011731677471857738,3.273911409632387e-14,0.00023582138080124085,LIMAO
453568018,462044460,0,45.907,0,4,31.358925600190158,0.031881267670757316,0.004750335527539318,4.840288179711532e-14,0.00023269395955728537,LIMAO
453568020,2140579145,0,167.851,0,5,28.923936296648442,0.03456522275091837,0.0031345912605292865,9.194199144039934e-13,0.0002578319995585233,LIMAO
453568020,453568028,0,75.906,0,4,28.944378416924174,0.03454081087961632,0.025812343859757187,4.022746007109395e-13,0.00021857703997188,LIMAO
453568028,453568031,0,40.501000000000005,0,5,28.001188495364868,0.03570428094837905,0.027085749348786357,6.849667530427498e-13,0.0002557731702079027,LIMAO
453568028,462044470,0,225.933,0,4,28.921321606845733,0.034568347688868434,0.0014593819185897063,2.4147123975123725e-13,0.00022343194645523104,LIMAO
453568031,2140635977,0,322.027,0,5,27.89493700974566,0.035840278132828876,0.0002563394863496854,6.439026629363051e-13,0.00025430606287395755,LIMAO
453568031,453568036,0,126.88999999999999,0,5,27.526503446636557,0.036319988946841214,0.038398328344347796,6.99142743171443e-13,0.0002483550746250197,LIMAO
453568031,462044466,0,189.9,0,6,27.511053006893274,0.03634038655941385,0.02424445594786974,1.6341744478736846e-12,0.0002892743217394687,LIMAO
453568036,11191431045,0,242.15999999999997,0,4,27.536724506774423,0.03630650772139114,0.014497869563002773,2.719790798273549e-13,0.00020628055749124824,LIMAO
453568036,2140648292,0,107.971,0,5,27.433087710957928,0.0364436665482493,0.028100683137623744,4.608419427214402e-13,0.0002443772229333104,LIMAO
453568043,2140648292,0,44.695,0,5,27.14666032802472,0.03682818766089347,0.016089448739802392,4.804741252625112e-13,0.000241636403890917,LIMAO
453568043,453568048,0,150.41500000000002,0,5,26.624197765628715,0.037550889222198416,0.01637777143378351,6.795828933891574e-13,0.00024153259139472527,LIMAO
453568043,462045597,0,23.649,0,5,27.292132160684574,0.03663188698636102,0.00020469252884115362,4.1490030405124544e-13,0.00024640240370959495,LIMAO
453568048,453568068,0,70.93400000000001,0,6,26.000950796291896,0.03845099007185563,0.0424073641927853,1.051728882842463e-12,0.0002794843780149711,LIMAO
453568048,453568068,1,95.05999999999999,0,6,26.000950796291896,0.03845099007185563,0.0,1.0516794340097571e-12,0.0002794843780149711,LIMAO
453568048,453636231,0,75.707,2,5,26.714998811504636,0.037423258297001515,0.026069630996703362,5.943056064638754e-13,0.0002610445120085267,LIMAO
453568068,2386679923,0,52.957,0,7,25.748989778939862,0.038827243690342114,0.02310372154234873,1.0723987959935463e-12,0.0003234458207617589,LIMAO
453568068,5691291945,0,71.592,0,6,25.285476586641312,0.039538993757990526,0.04336875572292118,1.2000409109603411e-12,0.0002803183815727142,LIMAO
453568068,462045584,0,113.372,0,6,26.070596624673165,0.03834827086315521,0.018804467698737136,9.619012023575403e-13,0.0002865391323834833,LIMAO
453568078,5691291945,0,21.814,0,4,24.94532921321607,0.04007813616656344,0.041352392166246345,6.219001652767316e-13,0.0002071831374481717,LIMAO
453568078,462045596,0,166.03599999999997,0,5,25.019966722129784,0.03995857836384537,0.00553807008586899,3.051781640794071e-13,0.0002460357888556617,LIMAO
453568078,453568083,0,47.88900000000001,0,4,25.2144045638222,0.03965044260301479,0.036874506185196984,1.976202173230488e-13,0.00022525419484430696,LIMAO
453568083,5691291948,0,52.088,0,4,25.918944616115997,0.03857264698599609,0.02490994357925261,5.684819527725618e-14,0.0002494108333190328,LIMAO
453568083,2386679876,0,263.221,0,4,25.564059900166388,0.039108119165395916,0.011914100211681452,6.076664564419856e-14,0.0002376189833319335,LIMAO
453635861,1452923458,0,139.52100000000002,0,4,26.580223437128595,0.037613013422998845,0.029535189228055668,1.8443488059020379e-09,0.00024685597524292676,LIMAO
453635861,2120307434,0,32.45100000000001,0,4,26.8756833848348,0.03719951178957423,0.0014228973706249637,6.133141408813926e-10,0.00023992970577655948,LIMAO
453635861,2120309054,0,26.453000000000003,0,4,26.37152365105776,0.03791067646130966,0.028373606509411946,6.844395591877542e-10,0.00023951708081751605,LIMAO
453635877,7291366506,0,106.444,0,4,27.13216068457333,0.036847868938630686,0.03144944343295905,2.906842125414074e-09,0.00024353469765573044,LIMAO
453635877,453636116,0,69.899,0,4,27.3044925124792,0.036615304256986156,0.0019137803796051376,8.589906958915919e-10,0.0002347142494314279,LIMAO
453635889,1437983009,0,148.654,0,4,26.966246731637746,0.0370745810819149,0.005508219092079655,3.8742041164762355e-12,0.00022046260651178176,LIMAO
453635889,1964865239,0,133.26,0,4,27.60423104349893,0.036217719644194915,0.008801778740169606,1.9118161551548406e-12,0.00022836281371959666,LIMAO
453635889,2390302842,0,306.644,0,4,27.52079866888519,0.03632751770599413,0.004745123449258641,1.28930913368667e-12,0.0002299273046237236,LIMAO
453635930,453636348,0,72.191,0,4,28.53862609935821,0.035031900184904465,0.001881323346675464,5.913526569012702e-12,0.0002239135903663347,LIMAO
453635930,5511633564,0,49.546,0,4,29.086047064416448,0.034372573856903524,0.005124420600502492,3.894479682785876e-12,0.00022854648365464524,LIMAO
453636088,453636116,0,119.997,0,4,27.42334204896601,0.036456617838259514,0.0006391903273303617,2.7605098407698714e-10,0.00023839242603879336,LIMAO
453636088,453636093,0,139.358,0,4,27.302828618968388,0.0366175356729321,0.05021553128253847,1.111232832167889e-10,0.00023924216951573952,LIMAO
453636088,2545344456,0,24.462,0,4,27.671024483004516,0.03613029584578909,0.05034749162809926,1.9730296445801563e-10,0.0002419565578247511,LIMAO
453636093,1437948279,0,25.442,0,4,27.662705015450438,0.036141161913436505,0.050251068179906724,6.48191560770876e-11,0.0002381701807153246,LIMAO
453636093,1437948278,0,28.155,0,4,27.130021392916568,0.036850774514614146,0.0005129158853484926,4.927553743504907e-11,0.00023784257338216682,LIMAO
453636096,2120307434,0,33.982,0,4,27.060850962681247,0.036944969036848345,0.05318783737841939,2.7816762339916465e-10,0.0002378858865477076,LIMAO
453636096,453636116,0,144.23200000000003,0,4,27.27810791537913,0.03665072020495125,0.0013610631692041986,2.919152261750315e-10,0.0002371146480214937,LIMAO
453636096,1437948279,0,19.148,0,4,27.293082956976466,0.03663061085854627,0.051353659648919144,1.299884300722496e-10,0.00023775536079114493,LIMAO
453636174,453636180,0,29.762,2,4,25.15711908723556,0.03974073094221248,0.08713362939517386,5.995990410547036e-10,0.00023234792224907202,LIMAO
453636174,2120309054,0,57.342,11,4,25.601854052769195,0.03905038669724345,0.08087960928365907,7.252946283772136e-10,0.00023538238786612514,LIMAO
453636174,1448570605,0,138.025,0,4,25.18207748989779,0.039701343200460634,0.007800348972332156,2.1148976084746584e-09,0.00023068444200839277,LIMAO
453636180,1448571239,0,273.45099999999996,0,4,25.20584739719515,0.03966390358446261,0.040588585785477964,1.6601037530791537e-10,0.0002288573026241928,LIMAO
453636180,453636184,0,17.342,0,4,25.363917280722607,0.03941671508631192,0.055891484530196295,1.6355286342860234e-10,0.00022990242919965963,LIMAO
453636184,462045722,0,81.261,0,4,25.76467791775612,0.03880360174182596,0.010842307387054856,4.994155630275961e-11,0.0002312612873087712,LIMAO
453636184,1894144710,0,202.481,0,4,25.302115521749464,0.03951299250324108,0.046240610855574495,4.9064466373471396e-11,0.00022028771716791967,LIMAO
453636200,1894144792,0,43.627,0,4,25.075826004278582,0.039869566041670614,0.030634700832629504,1.2054737871650943e-11,0.0002077375382503442,LIMAO
453636200,1494893930,0,181.955,0,5,24.91656762538626,0.040124398992597114,0.002534017695005763,1.4630239822663232e-11,0.0002487856730353087,LIMAO
453636200,453636204,0,124.60000000000001,0,4,25.296886142144047,0.03952116064045704,0.028650083570936978,9.10103079843142e-12,0.00020593141258931072,LIMAO
453636204,1494906270,0,26.094,0,4,25.22937960541954,0.039626907857546634,0.035741116071798744,7.795160381318528e-12,0.00020323733807371225,LIMAO
453636204,453636488,0,115.853,0,5,25.29379605419539,0.03952598885453572,0.006958124504704493,1.3632065706745707e-11,0.00023960370726168294,LIMAO
453636212,453636219,0,78.733,0,5,25.33254100309009,0.039465535684125586,0.035077286828959726,5.299656913973786e-12,0.000245694956525769,LIMAO
453636212,462045646,0,92.211,0,5,25.177323508438317,0.03970883960687682,0.044446945189074064,4.4595514145220276e-12,0.000253597943433951,LIMAO
453636212,1494906270,0,121.60499999999999,0,5,25.25196101735203,0.039591471737186426,0.03468875008440013,6.874353900186141e-12,0.00024624563646511284,LIMAO
453636212,3891180157,0,204.505,0,5,25.05918706917043,0.039896038852633174,0.032793448891426484,7.185243851966083e-12,0.0002419200671622391,LIMAO
453636219,453636600,0,219.758,0,5,25.683622533872118,0.03892606269261738,4.9040918368193055e-05,6.106653580175702e-12,0.00023741647766812956,LIMAO
453636219,453636222,0,70.66199999999999,0,4,26.072022819111005,0.03834617313215116,0.03476882655980327,3.3906269589412864e-12,0.00020478174828040456,LIMAO
453636222,453636225,0,71.50399999999999,0,4,26.777513667696695,0.03733588985646188,0.034621229979400446,1.7418679577555373e-12,0.00021718533104447303,LIMAO
