u,v,key,length,flood_count,Degree,Mean Shortest Path Length,Closeness,bet,Eigenvector,Pagerank,district
135571295,135572752,0,814.3199999999999,0,4,21.03598971722365,0.047529430934050265,0.0028504330887435918,7.8199978507437e-12,0.00016542184911956845,VILA MATILDE
135572752,7292425423,0,738.212,1,4,20.70248500428449,0.04829510178064388,0.03285051702854197,9.379727234957785e-12,0.00015938088626667798,VILA MATILDE
135577725,7292425423,0,68.405,0,5,20.91808054841474,0.04779734058677503,0.036414573790258274,1.5844488171068993e-11,0.0001741225891718359,VILA MATILDE
135577725,173951729,0,32.182,0,6,21.30745501285347,0.04692388742771196,0.05349266731706472,1.698678217232913e-11,0.00019545027316878897,VILA MATILDE
135577725,1664218113,0,17.787,0,6,21.48294772922022,0.04654056943192424,0.02035350569152449,2.8766309690575583e-11,0.00019494513390477,VILA MATILDE
135577725,2368045749,0,26.096,0,6,21.137103684661525,0.04730206348562857,0.059112572205149955,2.3135685960769222e-11,0.0001940111403892058,VILA MATILDE
135580248,135580250,0,159.445,0,4,22.252956298200512,0.04493014802150239,0.011027117158025877,9.015558981402783e-12,0.00016167089101173807,VILA MATILDE
135580248,135598076,0,75.73799999999999,0,4,22.522022279348757,0.04439337675777683,0.009353059727498923,4.26644566238077e-12,0.00016468017193767764,VILA MATILDE
135580248,2061326898,0,106.80799999999999,0,4,22.819023136246788,0.04381557503248241,0.004543309280519495,1.2675802910365023e-11,0.00015862138004193614,VILA MATILDE
135580250,2413913540,0,117.744,0,4,22.063410454155957,0.045316141059499764,0.004104520753844375,1.8756610567868657e-11,0.00015897817119752555,VILA MATILDE
135580250,2061326895,0,54.424,0,5,21.80565552699229,0.04585180294885095,0.0069869051206797065,1.5521889392503146e-11,0.0001953226125584735,VILA MATILDE
135581192,1664218227,0,143.278,0,4,22.88928877463582,0.04368106978938147,0.002757963923757752,3.734559822171841e-11,0.00014869492173146502,VILA MATILDE
135581192,135581501,0,129.201,0,4,21.972579263067693,0.045503470868107014,0.036683858078921286,1.4567363950351228e-11,0.00015279490468253281,VILA MATILDE
135581192,2477149658,0,5.925,0,4,22.895629820051415,0.04366897212491392,0.0397549716053324,2.2122165196387944e-11,0.00015943042036954225,VILA MATILDE
135581501,2368045749,0,121.35300000000001,0,5,21.392973436161096,0.046736309161406094,0.043061251953969586,1.7033763417264335e-11,0.00017217141783866193,VILA MATILDE
135581501,155371196,0,644.6419999999999,0,4,21.62056555269923,0.04624433241383684,0.006766630843326908,6.261046808463818e-12,0.00015069138477831338,VILA MATILDE
155333830,12417782006,0,32.753,0,4,21.347557840616968,0.04683573773913602,0.0003532240870396139,5.675568004550146e-09,0.00016363039149195838,VILA MATILDE
155333830,1678609448,0,91.656,0,4,21.05878320479863,0.04747798629534986,0.01193854090426991,1.9851733911916772e-08,0.00015993396381528807,VILA MATILDE
155333830,5328050322,0,443.33,1,4,20.944987146529563,0.047735938599505784,0.011816422036309109,6.723340437287294e-09,0.00015968709075708402,VILA MATILDE
155338411,8087436221,0,136.609,0,4,20.043530419880035,0.04988285992783487,0.0017177873577457344,1.0197897968839585e-06,0.00015045839500635338,VILA MATILDE
155338411,1664200686,0,17.436999999999998,0,5,20.74961439588689,0.048185407271585975,0.0018288045104373726,1.6355543206837804e-06,0.00018101137293490243,VILA MATILDE
155338411,1678548905,0,1158.4879999999998,0,4,20.604798628963152,0.04852406657295661,3.181589132016453e-05,3.5567242555191357e-06,0.00015003837274938557,VILA MATILDE
155371178,8812225714,0,189.699,0,5,23.480034275921167,0.04258207669737092,0.007550249477203982,5.023969362364515e-15,0.0001749043376963644,VILA MATILDE
155371178,1984335298,0,641.434,0,5,23.97892030848329,0.04169614843085544,0.0017812837536144883,1.801568234021047e-15,0.00017160231184291724,VILA MATILDE
155371178,2476953725,0,186.779,0,4,24.05484147386461,0.04156454830436022,0.005680558161750908,1.755855242610159e-15,0.00015224577190936658,VILA MATILDE
