u,v,key,length,flood_count,Degree,Mean Shortest Path Length,Closeness,bet,Eigenvector,Pagerank,district
25641374,7285433192,0,227.556,0,4,25.139508719294955,0.03977056590263223,0.056181454675233326,7.3066505953086e-08,0.00018232581733577306,SANTO AMARO
25641405,4246898827,0,178.67499999999998,0,4,25.48546784174011,0.03923068999514399,0.007177837564216085,2.0971040449425686e-06,0.000180522721351978,SANTO AMARO
25641405,25641578,0,55.19,0,4,25.3465216576036,0.03944574730160609,0.006868510470344131,8.270355933445368e-06,0.00017635918178516413,SANTO AMARO
25641405,1733551539,0,211.66399999999996,0,4,25.537033564597788,0.03915147332016536,0.0004408383583236236,2.832344950201237e-06,0.00017456128188918148,SANTO AMARO
25641560,25641572,0,139.805,0,4,24.460341271329458,0.040874838056835346,0.0013154276415573076,9.25112210647627e-06,0.00019098885838637067,SANTO AMARO
25641560,25675071,0,776.0470000000001,0,4,24.356647290455655,0.04104885522041049,0.00023246781596486903,3.838068367851616e-06,0.00019182978315867698,SANTO AMARO
25641572,5091788010,0,57.311,0,4,24.59103693980874,0.04065759775513939,0.00740873039497794,3.382739169614628e-05,0.00018451190415502043,SANTO AMARO
25641572,25675065,0,410.10400000000004,0,4,24.486030376898555,0.040831954910249345,0.006497916452074933,1.3247337369573732e-05,0.00018759370314714696,SANTO AMARO
25641578,299169763,0,196.302,0,5,25.05381586349147,0.03990659521599856,0.0009734983539829644,9.636610324547871e-06,0.00020462520365262233,SANTO AMARO
25641578,5091788010,0,168.502,0,4,24.79167447965498,0.04032855824647919,0.007632693290846533,3.314912218373672e-05,0.00017770841548589417,SANTO AMARO
25675065,25675071,0,242.02100000000002,0,4,24.38683667729233,0.04099803929106916,0.0028548181789832087,7.83428363095183e-06,0.00018843462791945332,SANTO AMARO
25675065,248231289,0,138.356,0,4,24.844552784549034,0.04024272430865838,0.004669831126936563,2.551669509533339e-05,0.00018609318924345616,SANTO AMARO
25675071,4591417959,0,1031.794,0,4,24.260453778361146,0.04121161530672974,0.0029009652454315194,2.5971951115322146e-06,0.00018890306469782005,SANTO AMARO
25675079,248231256,0,56.028000000000006,0,4,26.363772735795987,0.037923725799798004,0.006257416211574693,0.0001190264264884981,0.00018092809904614218,SANTO AMARO
25675079,25675120,0,150.132,0,4,27.012375773485843,0.03701312674843985,0.006032980820145195,0.0002390032415758059,0.00018127571246620653,SANTO AMARO
25675079,248231193,0,138.232,0,4,27.144946559159948,0.03683236163687104,0.0002828673424613176,0.0002671535291479904,0.00017810475547372232,SANTO AMARO
25675120,248231193,0,63.628,0,4,27.786611663228953,0.03598180664840133,0.004858356855737341,0.0003452225032705667,0.00017806505748219862,SANTO AMARO
25675120,4411605848,0,174.492,0,4,27.183011438214887,0.0367807845923555,0.010689897068417043,0.0006475083332618069,0.00018125079299288256,SANTO AMARO
25675372,4411605883,0,262.92999999999995,1,4,24.253328333020814,0.04122372296915952,0.0026229803570995453,2.230410543186652e-07,0.0001866840878388029,SANTO AMARO
25675372,25675503,0,325.877,0,4,24.371273204575285,0.041024220601360295,0.002973099567729561,5.190190418465704e-08,0.00018659004182130894,SANTO AMARO
25675372,4591417964,0,133.16899999999998,0,4,24.754734670916932,0.0403887378140694,0.001207383656630546,5.2278428807483064e-08,0.0001863851220194467,SANTO AMARO
25675374,302735271,0,145.22,1,4,26.44909056816051,0.03780139380232962,0.008748885304222567,1.065264435764283e-08,0.0001786553573347925,SANTO AMARO
25675374,297302965,0,72.746,2,4,26.403150196887307,0.03786716663825919,0.003928958087438769,5.056219194096376e-09,0.00018127897887262493,SANTO AMARO
25675374,4591417964,0,332.792,0,4,25.62685167822989,0.039014253519477855,0.007421015279561449,1.3983570286797102e-08,0.0001839982866498092,SANTO AMARO
25675503,25697119,0,494.508,0,4,24.478529908119256,0.04084446623360706,0.0005019477842005674,1.2063996834616081e-08,0.00018509666911637422,SANTO AMARO
25675503,27835567,0,648.4849999999998,0,4,24.857491093193325,0.040221777995700224,0.002197576853765459,1.2060558311599954e-08,0.00018664204178761535,SANTO AMARO
25675526,181754384,0,69.987,0,4,26.927995499718733,0.03712910930525671,0.0022330140208332745,4.3441711884000014e-10,0.00018518816841208623,SANTO AMARO
