u,v,key,length,flood_count,Degree,Mean Shortest Path Length,Closeness,bet,Eigenvector,Pagerank,district
26352788,1519484536,0,51.805,0,5,33.21598341043229,0.030101185702417026,0.010097350882943184,1.5806907718134783e-17,0.00016960220812059726,CIDADE DUTRA
29972324,29972325,0,178.01800000000003,0,5,28.381879087573775,0.03522812854782325,0.010322042653246351,-2.19842989653929e-18,0.00017744237035602174,CIDADE DUTRA
29972324,29972823,0,20.343,0,5,28.59562928696762,0.03496480091037899,0.034922699412861205,2.419878117504083e-18,0.0001778337437663343,CIDADE DUTRA
29972324,549850588,0,51.461999999999996,0,5,28.84941776997926,0.03465721536904848,0.034692148948402377,-2.4487369198706774e-18,0.00017911729114760403,CIDADE DUTRA
29972324,549840448,0,66.366,0,5,28.69931408518105,0.034838480179639385,0.012012601400162807,-3.764378145566944e-18,0.00017587555770413846,CIDADE DUTRA
29972325,549850583,0,77.845,0,4,28.505024724836495,0.03507593817502155,0.0025480979803670823,-4.939232858871026e-18,0.00015045712192283156,CIDADE DUTRA
29972325,6505068597,0,369.43100000000004,0,4,27.751156484287765,0.03602878624146414,0.012842257589205942,-1.9745585476390517e-18,0.00014579585481835187,CIDADE DUTRA
29972823,539184919,0,26.312,0,4,29.262242781942895,0.034168279320777345,0.043135720664406296,2.1279684145212815e-18,0.00014838585416047744,CIDADE DUTRA
29972823,539185097,0,230.59200000000004,0,4,28.438187908757378,0.035158375355482135,0.010639931058358995,2.390184280569665e-18,0.00014914388738553316,CIDADE DUTRA
30003675,165495756,0,17.355,0,5,31.38873823576328,0.031853478066430865,0.00013019320345910324,-3.640634133161561e-18,0.00016271129377674293,CIDADE DUTRA
30003675,538623778,0,73.041,0,5,31.959802201308023,0.031284313921220226,0.01655211292177309,1.5711003737971378e-18,0.00016111799726915263,CIDADE DUTRA
30003675,538623475,0,220.84300000000002,0,6,31.937470090923593,0.03130618931553922,0.00020776665385348559,-1.4441475596803019e-18,0.0001858952345133449,CIDADE DUTRA
30003675,6093482585,0,11.501,0,6,31.4223959164141,0.03181935863787966,0.016839622912745277,-2.689821390006476e-18,0.00018786752814551068,CIDADE DUTRA
30003686,30003692,0,50.873,0,4,33.56595948317116,0.029787335155043365,0.0022592860573603045,-2.0051952222774147e-18,0.00014839438259856163,CIDADE DUTRA
30003686,1982904735,0,18.23,0,4,33.45206572021056,0.029888751663002894,0.0006785235786943597,-1.311813550201689e-18,0.00015122729538570226,CIDADE DUTRA
30003686,7280270051,0,154.10199999999998,0,4,33.077364810974636,0.030227331912307944,0.0016058246703318224,-7.126985272150756e-19,0.00014945136629655972,CIDADE DUTRA
30003692,665551645,0,64.593,0,5,32.81751475514436,0.030466672823513972,0.00460894789678847,-1.9355220175213775e-18,0.0001694648658983836,CIDADE DUTRA
30003692,30003693,0,28.113,0,4,33.25634072419844,0.030064657239884114,0.0050957619833893,-2.2945046075956344e-18,0.0001468513132041272,CIDADE DUTRA
30003693,665551667,0,50.461000000000006,0,4,33.09570904450471,0.03021057755799438,0.0033117896129909383,-1.3478339598137008e-18,0.00014258648869840257,CIDADE DUTRA
30003693,30003694,0,33.355,0,4,33.62019460839049,0.029739283087799207,0.005679678500903378,-4.46662396649526e-18,0.00014979124686884452,CIDADE DUTRA
30003694,539147626,0,63.791000000000004,0,4,34.02584144201627,0.02938473943780824,0.004892552091656883,-6.440759643646585e-18,0.00015014005126735903,CIDADE DUTRA
30003694,30003696,0,41.745,0,4,34.03381719572499,0.0293778531857254,0.0027570580719189428,-7.290135329829236e-18,0.00014999141475141613,CIDADE DUTRA
30003696,30003698,0,29.594,0,4,33.42765991386186,0.029910573683657984,0.03100540290944922,-1.6036291562495368e-18,0.0001492263287526585,CIDADE DUTRA
30003696,5233765186,0,156.33499999999998,0,5,33.60440261604722,0.029753258712844028,0.028386024150188278,-1.2899361150395842e-18,0.0001774624610556928,CIDADE DUTRA
30003698,1982904735,0,16.751,0,4,33.243100973041955,0.030076631110215402,0.02850959919913821,2.000013064108247e-18,0.00015055015042632667,CIDADE DUTRA
30003698,538623773,0,60.773,0,4,33.158557983729466,0.030153316239398473,0.0031442743578735588,-2.584837610600253e-18,0.00014509368886359234,CIDADE DUTRA
165495756,7280270054,0,11.752,0,4,30.847025043866644,0.032412865859964834,0.0014891932588997092,-1.628712969555614e-18,0.0001386020104134869,CIDADE DUTRA
165495756,549807896,0,153.983,0,5,31.45748923273249,0.03178386162762985,0.0011599129484843938,-3.0040934294523215e-18,0.00017424222028751538,CIDADE DUTRA
534747876,5230325372,0,291.895,0,4,39.137342478864255,0.025546969252339496,0.0025582964479713786,-6.165470690794403e-19,0.00016337670754539013,CIDADE DUTRA
534747876,1519260335,0,123.334,0,4,39.21646195565481,0.0254954280693762,0.006667519432149324,-5.273864015373641e-18,0.00016031766580961067,CIDADE DUTRA
534747876,534753688,0,210.073,0,4,38.294464826926145,0.026109269040438542,0.009419912247610983,-6.1019948482306365e-18,0.00016060145960966163,CIDADE DUTRA
534748497,5230325391,0,6.757,0,4,45.020417929494336,0.022208600695170302,0.00046880402678898755,-1.3138676872910347e-18,0.00017329644889506484,CIDADE DUTRA
534748497,5230325394,0,68.604,0,4,44.02424629127452,0.022711132368073973,2.386875396750226e-06,1.423182969980663e-18,0.00017634698852799413,CIDADE DUTRA
534748497,5230325409,0,55.047,0,4,44.02360823097783,0.02271146153400197,0.0009313153820774518,4.195836152689299e-19,0.0001700206981850118,CIDADE DUTRA
534750860,534751317,0,39.238,0,4,42.030945924389854,0.023788198503180362,0.005107913349045483,4.0735743506925805e-18,0.00017061423612928502,CIDADE DUTRA
534750860,5230326622,0,73.836,0,4,43.02711756260967,0.0232374498122245,0.0032512497733824556,3.728879381578954e-18,0.0001776037767351603,CIDADE DUTRA
534750860,5230325409,0,84.668,0,4,43.02711756260967,0.0232374498122245,0.0013937182430297,1.6835902398348946e-18,0.00016931849051712654,CIDADE DUTRA
534751317,5230325412,0,106.26200000000001,0,4,42.03174349976073,0.023787747109075247,0.0013930672770124046,4.60043820804464e-18,0.00017017196594423266,CIDADE DUTRA
534751317,2575871648,0,34.141999999999996,0,4,41.03620992183761,0.024364835028143173,0.006963708970018784,2.838163914202833e-18,0.0001751854763342356,CIDADE DUTRA
534752220,534752683,0,67.438,0,5,38.948476631041636,0.02567084957897841,0.013971575134877448,7.744890277519706e-19,0.00017792422293683798,CIDADE DUTRA
534752220,534752677,0,67.417,0,4,39.55511245812729,0.025277149344076526,0.01369925435097549,3.979613948062629e-18,0.00015353159408297736,CIDADE DUTRA
534752220,5230378522,0,134.228,0,4,38.86999521454778,0.025722680936981893,3.0269919804241502e-05,-1.7488617298577156e-19,0.00015163245258713513,CIDADE DUTRA
534752635,534753688,0,18.41,0,4,37.41521773807625,0.026722829516192294,0.010487171032966982,-4.757895721365067e-18,0.00016119454225365824,CIDADE DUTRA
534752635,538133954,0,457.82199999999995,0,4,37.200350933163186,0.026877178839581663,0.01099633495282829,-1.7695893175715946e-18,0.00016386159127273057,CIDADE DUTRA
534752635,5230377900,0,584.357,0,4,36.727707768384114,0.027223057078081703,0.00045719513281388416,-4.2553154314556234e-18,0.0001614891782237207,CIDADE DUTRA
534752676,534753060,0,69.946,0,4,40.858669644281385,0.024470705816672718,0.005892761377231444,-1.0904981423565185e-18,0.0001590128074598533,CIDADE DUTRA
534752676,534752677,0,78.917,0,4,40.348380921997126,0.024780188500221394,0.006097381695334668,1.972776657959089e-18,0.00015779171678106366,CIDADE DUTRA
534752676,5230325416,0,93.22,0,4,40.85627691816877,0.024472138930534734,1.68166221134675e-05,2.32947538351991e-18,0.0001590666388339604,CIDADE DUTRA
534752677,1519267487,0,125.268,0,4,40.10878928058702,0.024928214061294453,0.007372190145871721,1.3030189059132132e-18,0.0001584422469817536,CIDADE DUTRA
534752683,5169445198,0,248.73499999999999,0,5,39.052161429255065,0.025602692612471306,0.0039289053973870875,4.451755607838214e-20,0.0001749509831209962,CIDADE DUTRA
534752683,1519260332,0,123.592,0,5,38.25570266390174,0.02613572396539143,0.010971164266826197,-2.1686040901909997e-18,0.00017600772657079078,CIDADE DUTRA
534753060,1519260335,0,60.843999999999994,0,4,40.050087733290795,0.02496475142786589,0.006578337087779838,-4.014074404618756e-18,0.0001595274342483226,CIDADE DUTRA
534753060,534753063,0,92.993,0,4,40.05279948955176,0.02496306120091919,0.0009987988592037537,-1.923575451405858e-18,0.0001594168441142053,CIDADE DUTRA
534753063,534753374,0,63.823,0,4,40.11213909714468,0.024926132273932946,0.0011500399638887451,1.0781043966156095e-18,0.0001594736028742155,CIDADE DUTRA
534753063,5230378541,0,124.607,0,4,39.22108789280587,0.025492421007251593,3.1463357502616613e-06,-4.191601806316988e-18,0.00015957036924156814,CIDADE DUTRA
534753066,5230378540,0,36.046,0,4,38.62131121390971,0.025888310197136097,0.0027944886179134347,4.023414765921223e-18,0.00015884355799710028,CIDADE DUTRA
534753066,5230378522,0,39.831,0,4,38.74142606476312,0.025808045456417014,0.0010673672796922148,1.503308255060071e-18,0.00015549629078242765,CIDADE DUTRA
534753066,534753193,0,65.174,0,4,39.523209443292394,0.025297552982391,0.0017120406254872076,2.5799273995986424e-18,0.00015851829289675534,CIDADE DUTRA
534753193,534753374,0,63.132000000000005,0,4,40.275801563247725,0.024824843854583764,0.0013853641791410742,2.6978625782864364e-18,0.0001593047902871365,CIDADE DUTRA
534753193,5230378544,0,90.838,0,4,39.61205933960759,0.025240810540897524,1.0849433621591936e-06,1.2341838187040043e-18,0.00015934626158743047,CIDADE DUTRA
534753374,5230377862,0,124.273,0,4,40.11229861221886,0.024926033149874335,3.037841414045742e-06,1.2001639676904138e-18,0.00015948742664098015,CIDADE DUTRA
534753688,5230378541,0,434.20800000000014,0,4,38.353485404370716,0.0260690905763648,0.0007017413666445665,-2.9865951481096223e-18,0.0001599647531757364,CIDADE DUTRA
534934049,665551748,0,142.735,0,5,36.70362099218376,0.027240922227775483,0.0012713366317781431,2.1252632139608237e-18,0.00017866515794878884,CIDADE DUTRA
534994325,538615346,0,68.685,0,4,36.01914180890094,0.0277585870932313,0.005209681036416016,-7.858026457584146e-18,0.0001497676356665798,CIDADE DUTRA
534994325,2508169641,0,141.534,0,5,36.58143244536609,0.02733191179484496,0.002174551980775672,-7.611867210479395e-18,0.00017528394106302404,CIDADE DUTRA
534994325,538608665,0,94.40100000000001,0,4,36.26527356835221,0.027570190061887774,0.0028206357529414715,-6.8240605761272804e-18,0.00014946344938877865,CIDADE DUTRA
534997896,1517889061,0,42.669000000000004,0,5,33.37597702982932,0.029956890371545735,0.02005094677040027,2.4023163815693854e-18,0.00016823063742989053,CIDADE DUTRA
534997902,538608735,0,216.549,0,4,37.54011804115489,0.026633919579840147,1.4538241052933194e-05,-1.909840240770501e-18,0.0001532951379200079,CIDADE DUTRA
534998558,538608704,0,107.014,0,4,38.09554952943053,0.02624559816766532,7.692248437708683e-05,1.3023399460044826e-18,0.00015628949472566651,CIDADE DUTRA
534998672,665551769,0,181.25599999999997,0,5,37.37517945445845,0.026751456434988583,0.0003956788441794579,-1.2014022889813071e-17,0.00017470789692174002,CIDADE DUTRA
534998675,538608022,0,169.79,0,4,37.319189663423195,0.026791591509442027,0.00467914373232017,-9.635211635566003e-18,0.00015100142672924442,CIDADE DUTRA
534998680,538608038,0,167.374,0,4,35.427021853565165,0.028222538407506798,0.01793324582180174,-1.9232373835564225e-18,0.00014582389693510855,CIDADE DUTRA
534999014,538608022,0,43.028,0,4,36.616366246610305,0.027305835816474115,0.0002818682854889585,-1.80870940975951e-18,0.00014894536494300425,CIDADE DUTRA
534999014,946763790,0,165.829,0,5,36.040038283617804,0.0277424923097351,0.00036182861128009107,-1.1292579896404934e-18,0.00017310377750513514,CIDADE DUTRA
534999014,538608038,0,53.197,0,4,36.05854203222204,0.02772825601302361,0.0007828951301340741,6.707842036873465e-18,0.00014861744059391663,CIDADE DUTRA
538133584,538133585,0,164.608,0,4,33.041154889137026,0.03026045815530934,2.5713157683172888e-05,5.469226629345219e-18,0.00014492854300388354,CIDADE DUTRA
538133584,1517889025,0,69.40299999999999,0,4,33.72659116286489,0.02964546520867229,0.003524763994982788,4.4728700809522485e-18,0.0001451039441854013,CIDADE DUTRA
538133585,538133593,0,124.82300000000001,0,4,32.94145796777796,0.03035204106338676,0.11297612875066278,6.828570995821836e-18,0.0001426971150152714,CIDADE DUTRA
538133585,4107799031,0,165.64199999999997,0,5,32.29909076407721,0.030955685168631442,0.11330421562337971,6.717295262448612e-18,0.00016855409335258558,CIDADE DUTRA
538133592,538133593,0,116.477,0,4,33.722762801084706,0.029648830697040794,0.00039318347444649177,7.805592111554411e-18,0.0001428327470604959,CIDADE DUTRA
538133593,1517708204,0,297.164,0,5,33.57616844791833,0.029778278199810916,0.11237322572431091,5.6259211370317845e-18,0.00016916677334940646,CIDADE DUTRA
538133778,538133811,0,11.8,0,6,32.95437868878609,0.030340140664404547,0.036001024620511225,5.140915458259828e-18,0.000196900195626223,CIDADE DUTRA
538133778,538621867,0,30.213,0,5,33.72547455734567,0.029646446730519097,0.03920844268206245,5.1531325807699684e-18,0.00016370499885098993,CIDADE DUTRA
538133778,538618079,0,55.351,0,5,33.669803796458766,0.02969546514051811,0.027782036180474253,5.8196258840398565e-18,0.0001673357798238273,CIDADE DUTRA
538133778,538608658,0,73.948,0,5,33.545382038602646,0.029805607334423858,0.01978730553339559,5.1736339835766974e-18,0.0001629838074244051,CIDADE DUTRA
538133800,5233765186,0,10.817,0,5,33.50821502631999,0.029838667447384833,0.0045226948994968146,-1.5404588743270826e-18,0.00017610985396177914,CIDADE DUTRA
538133800,538133806,0,203.42800000000003,0,4,32.82022651140533,0.030464155528554072,0.0012330381310939236,-1.063077363857597e-18,0.00014470336216192666,CIDADE DUTRA
538133800,539147626,0,77.12299999999999,0,4,33.691019301323976,0.029676765668129674,0.0038042454050749965,-3.988939086997373e-19,0.00014744154045761996,CIDADE DUTRA
538133806,13115655437,0,31.189,0,4,32.67092040197799,0.030603376722294375,0.03560794964040095,-5.944620628107161e-18,0.00014598509038419964,CIDADE DUTRA
538133806,539147948,0,70.097,0,5,32.18950390811932,0.031061071577236418,0.03613327921635843,-2.1881528423552037e-18,0.00016549433640407826,CIDADE DUTRA
538133811,539146754,0,73.098,0,5,32.15823895358111,0.03109126984126984,0.004583560222113945,6.067281494113677e-18,0.00016936156785114938,CIDADE DUTRA
538133811,539147354,0,76.133,0,5,33.054235125219336,0.030248483473846257,0.0002089600915518607,4.452501613610234e-19,0.0001811867965775629,CIDADE DUTRA
538133811,13115655437,0,197.637,0,5,33.03365768065082,0.03026732596770455,0.03457367313325459,-3.165826360015785e-18,0.00017560079614330112,CIDADE DUTRA
