Node,ms,mean_comm,vuln,betw,all_degree,in_degree,out_degree,e_mean,vuln_efi
604,8.817307692307692,31.838165283716805,0.0020507195458530285,0.0,3,1,2,0.013927313397683223,0.0016315082373613537
605,7.922330097087379,59.30925708792513,0.005066634894441386,425.34999999999997,6,2,4,0.01663162309820725,0.0038927722539668854
606,8.12,36.154353387186696,0.0021421202576860743,0.0,3,1,2,0.01456891682758019,0.0017066685537201795
607,7.242424242424242,57.72607647836783,0.004637986664624975,291.09999999999997,6,2,4,0.017345498286092335,0.003973177013584346
608,7.531914893617022,31.35826487152616,0.0018466887451820233,0.0,3,1,2,0.014595223258589576,0.0017097502075653526
609,7.440860215053763,42.295035300498036,0.0034148973529081385,114.03333333333335,5,2,3,0.015563712964703045,0.0036162480342608796
610,9.317073170731707,38.602667617952086,0.0023782367916230203,49.43333333333334,4,1,3,0.012137590011425187,0.0015128677158386442
611,10.283950617283951,21.700802234794587,0.002000336621296081,56.6,5,2,3,0.010566991303741446,0.0014853679451608366
612,9.5125,21.0698775223731,0.0017959664329273734,72.5,4,2,2,0.010899966249048956,0.001981528871412856
613,3.272727272727273,6.149206397531088,0.0006389370752398112,2.0,3,2,1,0.0029015401540154018,0.0004204443876360116
614,2.6,9.762500054668635,0.0009359301769004348,37.6,3,2,1,0.003094059405940594,0.000963662218514621
615,8.604395604395604,17.788408337490416,0.002618426498220092,204.64999999999998,6,5,1,0.011653625298427275,0.0016229018558002837
616,7.7,42.89247540431607,0.005114166446159878,555.5333333333333,6,3,3,0.014113925128776596,0.004030762374300446
617,7.775280898876405,29.941132244027635,0.004183877389851007,308.75,6,4,2,0.01328884262052578,0.001854731030888638
618,6.886363636363637,52.26645347078308,0.005870517987438177,611.1333333333332,6,2,4,0.016031768011966013,0.003518914495764133
619,8.551282051282051,11.837869695977352,0.0015486752593628773,203.45000000000005,5,4,1,0.009789117648028544,0.003136005158891078
620,7.662337662337662,26.628214655239407,0.0022570729003693756,272.45000000000005,4,2,2,0.011481045082530231,0.004174875877763292
621,7.75,18.193779449389357,0.0028900411735934997,393.65,5,4,1,0.01065596257427941,0.0016590664630859364
622,6.8533333333333335,44.11813325917547,0.004700048619192841,781.1000000000001,5,2,3,0.013069232747450567,0.006168033903548538
